TestID,TestName,Loop,Late(ns)
2,Legacy BC Frame Auto-Repeat,509,10473
2,Legacy BC Frame Auto-Repeat,510,6714
2,Legacy BC Frame Auto-Repeat,511,10874
2,Legacy BC Frame Auto-Repeat,512,10392
2,Legacy BC Frame Auto-Repeat,513,10386
2,Legacy BC Frame Auto-Repeat,514,10545
2,Legacy BC Frame Auto-Repeat,515,10486
2,Legacy BC Frame Auto-Repeat,516,10370
2,Legacy BC Frame Auto-Repeat,517,10485
2,Legacy BC Frame Auto-Repeat,518,10449
2,Legacy BC Frame Auto-Repeat,519,10421
2,Legacy BC Frame Auto-Repeat,520,10374
2,Legacy BC Frame Auto-Repeat,521,10700
2,Legacy BC Frame Auto-Repeat,522,10251
2,Legacy BC Frame Auto-Repeat,523,10299
2,Legacy BC Frame Auto-Repeat,524,10251
2,Legacy BC Frame Auto-Repeat,525,10361
2,Legacy BC Frame Auto-Repeat,526,10937
2,Legacy BC Frame Auto-Repeat,527,10745
2,Legacy BC Frame Auto-Repeat,528,10608
2,Legacy BC Frame Auto-Repeat,529,12573
2,Legacy BC Frame Auto-Repeat,530,11407
2,Legacy BC Frame Auto-Repeat,531,10993
2,Legacy BC Frame Auto-Repeat,532,10656
2,Legacy BC Frame Auto-Repeat,533,10490
2,Legacy BC Frame Auto-Repeat,534,11389
2,Legacy BC Frame Auto-Repeat,535,10627
2,Legacy BC Frame Auto-Repeat,536,10213
2,Legacy BC Frame Auto-Repeat,537,10446
2,Legacy BC Frame Auto-Repeat,538,10524
2,Legacy BC Frame Auto-Repeat,539,10305
2,Legacy BC Frame Auto-Repeat,540,10791
2,Legacy BC Frame Auto-Repeat,541,11408
2,Legacy BC Frame Auto-Repeat,542,10421
2,Legacy BC Frame Auto-Repeat,543,10324
2,Legacy BC Frame Auto-Repeat,544,10488
2,Legacy BC Frame Auto-Repeat,545,10200
2,Legacy BC Frame Auto-Repeat,546,10281
2,Legacy BC Frame Auto-Repeat,547,10363
2,Legacy BC Frame Auto-Repeat,548,10464
2,Legacy BC Frame Auto-Repeat,549,10688
2,Legacy BC Frame Auto-Repeat,550,10246
2,Legacy BC Frame Auto-Repeat,551,10331
2,Legacy BC Frame Auto-Repeat,552,10362
2,Legacy BC Frame Auto-Repeat,553,10365
2,Legacy BC Frame Auto-Repeat,554,10298
2,Legacy BC Frame Auto-Repeat,555,10316
2,Legacy BC Frame Auto-Repeat,556,10362
2,Legacy BC Frame Auto-Repeat,557,10380
2,Legacy BC Frame Auto-Repeat,558,10373
2,Legacy BC Frame Auto-Repeat,559,10752
2,Legacy BC Frame Auto-Repeat,560,10435
2,Legacy BC Frame Auto-Repeat,561,10497
2,Legacy BC Frame Auto-Repeat,562,10419
2,Legacy BC Frame Auto-Repeat,563,10292
2,Legacy BC Frame Auto-Repeat,564,10351
2,Legacy BC Frame Auto-Repeat,565,10386
2,Legacy BC Frame Auto-Repeat,566,10358
2,Legacy BC Frame Auto-Repeat,567,10361
2,Legacy BC Frame Auto-Repeat,568,10616
2,Legacy BC Frame Auto-Repeat,569,10369
2,Legacy BC Frame Auto-Repeat,570,10527
2,Legacy BC Frame Auto-Repeat,571,10403
2,Legacy BC Frame Auto-Repeat,572,10346
2,Legacy BC Frame Auto-Repeat,573,10879
2,Legacy BC Frame Auto-Repeat,574,10227
2,Legacy BC Frame Auto-Repeat,575,10300
2,Legacy BC Frame Auto-Repeat,576,10448
2,Legacy BC Frame Auto-Repeat,577,10354
2,Legacy BC Frame Auto-Repeat,578,10592
2,Legacy BC Frame Auto-Repeat,579,10482
2,Legacy BC Frame Auto-Repeat,580,10241
2,Legacy BC Frame Auto-Repeat,581,10346
2,Legacy BC Frame Auto-Repeat,582,10223
2,Legacy BC Frame Auto-Repeat,583,10290
2,Legacy BC Frame Auto-Repeat,584,10284
2,Legacy BC Frame Auto-Repeat,585,10397
2,Legacy BC Frame Auto-Repeat,586,10322
2,Legacy BC Frame Auto-Repeat,587,10519
2,Legacy BC Frame Auto-Repeat,588,10510
2,Legacy BC Frame Auto-Repeat,589,10408
2,Legacy BC Frame Auto-Repeat,590,10271
2,Legacy BC Frame Auto-Repeat,591,10315
2,Legacy BC Frame Auto-Repeat,592,10313
2,Legacy BC Frame Auto-Repeat,593,10364
2,Legacy BC Frame Auto-Repeat,594,10335
2,Legacy BC Frame Auto-Repeat,595,10311
2,Legacy BC Frame Auto-Repeat,596,10295
2,Legacy BC Frame Auto-Repeat,597,10442
2,Legacy BC Frame Auto-Repeat,598,10427
2,Legacy BC Frame Auto-Repeat,599,10240
2,Legacy BC Frame Auto-Repeat,600,10330
2,Legacy BC Frame Auto-Repeat,601,16926
2,Legacy BC Frame Auto-Repeat,602,10989
2,Legacy BC Frame Auto-Repeat,603,10357
2,Legacy BC Frame Auto-Repeat,604,10340
2,Legacy BC Frame Auto-Repeat,605,10302
2,Legacy BC Frame Auto-Repeat,606,12616
2,Legacy BC Frame Auto-Repeat,607,10510
2,Legacy BC Frame Auto-Repeat,608,10257
2,Legacy BC Frame Auto-Repeat,609,10481
2,Legacy BC Frame Auto-Repeat,610,10213
2,Legacy BC Frame Auto-Repeat,611,10487
2,Legacy BC Frame Auto-Repeat,612,10206
2,Legacy BC Frame Auto-Repeat,613,10265
2,Legacy BC Frame Auto-Repeat,614,10399
2,Legacy BC Frame Auto-Repeat,615,10246
2,Legacy BC Frame Auto-Repeat,616,10556
2,Legacy BC Frame Auto-Repeat,617,10569
2,Legacy BC Frame Auto-Repeat,618,10517
2,Legacy BC Frame Auto-Repeat,619,10382
2,Legacy BC Frame Auto-Repeat,620,10401
2,Legacy BC Frame Auto-Repeat,621,10657
2,Legacy BC Frame Auto-Repeat,622,10326
2,Legacy BC Frame Auto-Repeat,623,10271
2,Legacy BC Frame Auto-Repeat,624,10287
2,Legacy BC Frame Auto-Repeat,625,10519
2,Legacy BC Frame Auto-Repeat,626,10306
2,Legacy BC Frame Auto-Repeat,627,10367
2,Legacy BC Frame Auto-Repeat,628,10429
2,Legacy BC Frame Auto-Repeat,629,10546
2,Legacy BC Frame Auto-Repeat,630,10445
2,Legacy BC Frame Auto-Repeat,631,10431
2,Legacy BC Frame Auto-Repeat,632,10303
2,Legacy BC Frame Auto-Repeat,633,10475
2,Legacy BC Frame Auto-Repeat,634,10904
2,Legacy BC Frame Auto-Repeat,635,10426
2,Legacy BC Frame Auto-Repeat,636,10535
2,Legacy BC Frame Auto-Repeat,637,10648
2,Legacy BC Frame Auto-Repeat,638,11160
2,Legacy BC Frame Auto-Repeat,639,10573
2,Legacy BC Frame Auto-Repeat,640,10518
2,Legacy BC Frame Auto-Repeat,641,11683
2,Legacy BC Frame Auto-Repeat,642,11228
2,Legacy BC Frame Auto-Repeat,643,10754
2,Legacy BC Frame Auto-Repeat,644,12048
2,Legacy BC Frame Auto-Repeat,645,10575
2,Legacy BC Frame Auto-Repeat,646,10674
2,Legacy BC Frame Auto-Repeat,647,11564
2,Legacy BC Frame Auto-Repeat,648,10592
2,Legacy BC Frame Auto-Repeat,649,10555
2,Legacy BC Frame Auto-Repeat,650,10414
2,Legacy BC Frame Auto-Repeat,651,10403
2,Legacy BC Frame Auto-Repeat,652,9250
2,Legacy BC Frame Auto-Repeat,653,9379
2,Legacy BC Frame Auto-Repeat,654,9413
2,Legacy BC Frame Auto-Repeat,655,9651
2,Legacy BC Frame Auto-Repeat,656,9638
2,Legacy BC Frame Auto-Repeat,657,9191
2,Legacy BC Frame Auto-Repeat,658,9527
2,Legacy BC Frame Auto-Repeat,659,10345
2,Legacy BC Frame Auto-Repeat,660,9165
2,Legacy BC Frame Auto-Repeat,661,9290
2,Legacy BC Frame Auto-Repeat,662,9249
2,Legacy BC Frame Auto-Repeat,663,9459
2,Legacy BC Frame Auto-Repeat,664,9099
2,Legacy BC Frame Auto-Repeat,665,9201
2,Legacy BC Frame Auto-Repeat,666,9089
2,Legacy BC Frame Auto-Repeat,667,9168
2,Legacy BC Frame Auto-Repeat,668,9134
2,Legacy BC Frame Auto-Repeat,669,9038
2,Legacy BC Frame Auto-Repeat,670,9035
2,Legacy BC Frame Auto-Repeat,671,9041
2,Legacy BC Frame Auto-Repeat,672,9274
2,Legacy BC Frame Auto-Repeat,673,10265
2,Legacy BC Frame Auto-Repeat,674,9281
2,Legacy BC Frame Auto-Repeat,675,9029
2,Legacy BC Frame Auto-Repeat,676,9029
2,Legacy BC Frame Auto-Repeat,677,9046
2,Legacy BC Frame Auto-Repeat,678,9027
2,Legacy BC Frame Auto-Repeat,679,10435
2,Legacy BC Frame Auto-Repeat,680,9331
2,Legacy BC Frame Auto-Repeat,681,8987
2,Legacy BC Frame Auto-Repeat,682,9561
2,Legacy BC Frame Auto-Repeat,683,9231
2,Legacy BC Frame Auto-Repeat,684,9206
2,Legacy BC Frame Auto-Repeat,685,9139
2,Legacy BC Frame Auto-Repeat,686,9040
2,Legacy BC Frame Auto-Repeat,687,9270
2,Legacy BC Frame Auto-Repeat,688,9209
2,Legacy BC Frame Auto-Repeat,689,9013
2,Legacy BC Frame Auto-Repeat,690,9150
2,Legacy BC Frame Auto-Repeat,691,9199
2,Legacy BC Frame Auto-Repeat,692,9326
2,Legacy BC Frame Auto-Repeat,693,10396
2,Legacy BC Frame Auto-Repeat,694,9246
2,Legacy BC Frame Auto-Repeat,695,9226
2,Legacy BC Frame Auto-Repeat,696,9919
2,Legacy BC Frame Auto-Repeat,697,9032
2,Legacy BC Frame Auto-Repeat,698,8993
2,Legacy BC Frame Auto-Repeat,699,9178
2,Legacy BC Frame Auto-Repeat,700,8997
2,Legacy BC Frame Auto-Repeat,701,9084
2,Legacy BC Frame Auto-Repeat,702,9243
2,Legacy BC Frame Auto-Repeat,703,9195
2,Legacy BC Frame Auto-Repeat,704,9118
2,Legacy BC Frame Auto-Repeat,705,9005
2,Legacy BC Frame Auto-Repeat,706,9156
2,Legacy BC Frame Auto-Repeat,707,9021
2,Legacy BC Frame Auto-Repeat,708,9144
2,Legacy BC Frame Auto-Repeat,709,9007
2,Legacy BC Frame Auto-Repeat,710,9132
2,Legacy BC Frame Auto-Repeat,711,9401
2,Legacy BC Frame Auto-Repeat,712,9049
2,Legacy BC Frame Auto-Repeat,713,9329
2,Legacy BC Frame Auto-Repeat,714,9171
2,Legacy BC Frame Auto-Repeat,715,81787
2,Legacy BC Frame Auto-Repeat,716,14543
2,Legacy BC Frame Auto-Repeat,717,10890
2,Legacy BC Frame Auto-Repeat,718,10123
2,Legacy BC Frame Auto-Repeat,719,9990
2,Legacy BC Frame Auto-Repeat,720,9552
2,Legacy BC Frame Auto-Repeat,721,9357
2,Legacy BC Frame Auto-Repeat,722,9145
2,Legacy BC Frame Auto-Repeat,723,9473
2,Legacy BC Frame Auto-Repeat,724,10055
2,Legacy BC Frame Auto-Repeat,725,9410
2,Legacy BC Frame Auto-Repeat,726,9278
2,Legacy BC Frame Auto-Repeat,727,9645
2,Legacy BC Frame Auto-Repeat,728,9682
2,Legacy BC Frame Auto-Repeat,729,9271
2,Legacy BC Frame Auto-Repeat,730,9090
2,Legacy BC Frame Auto-Repeat,731,9610
2,Legacy BC Frame Auto-Repeat,732,9076
2,Legacy BC Frame Auto-Repeat,733,9844
2,Legacy BC Frame Auto-Repeat,734,9481
2,Legacy BC Frame Auto-Repeat,735,9406
2,Legacy BC Frame Auto-Repeat,736,9259
2,Legacy BC Frame Auto-Repeat,737,9216
2,Legacy BC Frame Auto-Repeat,738,9290
2,Legacy BC Frame Auto-Repeat,739,9189
2,Legacy BC Frame Auto-Repeat,740,9151
2,Legacy BC Frame Auto-Repeat,741,9172
2,Legacy BC Frame Auto-Repeat,742,9272
2,Legacy BC Frame Auto-Repeat,743,9473
2,Legacy BC Frame Auto-Repeat,744,9250
2,Legacy BC Frame Auto-Repeat,745,9269
2,Legacy BC Frame Auto-Repeat,746,9201
2,Legacy BC Frame Auto-Repeat,747,9273
2,Legacy BC Frame Auto-Repeat,748,9302
2,Legacy BC Frame Auto-Repeat,749,9350
2,Legacy BC Frame Auto-Repeat,750,9513
2,Legacy BC Frame Auto-Repeat,751,10017
2,Legacy BC Frame Auto-Repeat,752,9367
2,Legacy BC Frame Auto-Repeat,753,10511
2,Legacy BC Frame Auto-Repeat,754,9175
2,Legacy BC Frame Auto-Repeat,755,9229
2,Legacy BC Frame Auto-Repeat,756,9302
2,Legacy BC Frame Auto-Repeat,757,9230
2,Legacy BC Frame Auto-Repeat,758,9129
2,Legacy BC Frame Auto-Repeat,759,9194
2,Legacy BC Frame Auto-Repeat,760,9487
2,Legacy BC Frame Auto-Repeat,761,9973
2,Legacy BC Frame Auto-Repeat,762,9839
2,Legacy BC Frame Auto-Repeat,763,9244
2,Legacy BC Frame Auto-Repeat,764,9216
2,Legacy BC Frame Auto-Repeat,765,9290
2,Legacy BC Frame Auto-Repeat,766,8856
2,Legacy BC Frame Auto-Repeat,767,8871
2,Legacy BC Frame Auto-Repeat,768,8933
2,Legacy BC Frame Auto-Repeat,769,8908
2,Legacy BC Frame Auto-Repeat,770,8908
2,Legacy BC Frame Auto-Repeat,771,8881
2,Legacy BC Frame Auto-Repeat,772,9256
2,Legacy BC Frame Auto-Repeat,773,8939
2,Legacy BC Frame Auto-Repeat,774,9020
2,Legacy BC Frame Auto-Repeat,775,8893
2,Legacy BC Frame Auto-Repeat,776,8885
2,Legacy BC Frame Auto-Repeat,777,8878
2,Legacy BC Frame Auto-Repeat,778,8932
2,Legacy BC Frame Auto-Repeat,779,8863
2,Legacy BC Frame Auto-Repeat,780,8957
2,Legacy BC Frame Auto-Repeat,781,9149
2,Legacy BC Frame Auto-Repeat,782,8857
2,Legacy BC Frame Auto-Repeat,783,10226
2,Legacy BC Frame Auto-Repeat,784,9272
2,Legacy BC Frame Auto-Repeat,785,8893
2,Legacy BC Frame Auto-Repeat,786,8826
2,Legacy BC Frame Auto-Repeat,787,8927
2,Legacy BC Frame Auto-Repeat,788,8866
2,Legacy BC Frame Auto-Repeat,789,8913
2,Legacy BC Frame Auto-Repeat,790,8846
2,Legacy BC Frame Auto-Repeat,791,9225
2,Legacy BC Frame Auto-Repeat,792,8872
2,Legacy BC Frame Auto-Repeat,793,8939
2,Legacy BC Frame Auto-Repeat,794,8905
2,Legacy BC Frame Auto-Repeat,795,8962
2,Legacy BC Frame Auto-Repeat,796,9460
2,Legacy BC Frame Auto-Repeat,797,9281
2,Legacy BC Frame Auto-Repeat,798,9599
2,Legacy BC Frame Auto-Repeat,799,9796
2,Legacy BC Frame Auto-Repeat,800,9307
2,Legacy BC Frame Auto-Repeat,801,9423
2,Legacy BC Frame Auto-Repeat,802,9152
2,Legacy BC Frame Auto-Repeat,803,9435
2,Legacy BC Frame Auto-Repeat,804,10443
2,Legacy BC Frame Auto-Repeat,805,9268
2,Legacy BC Frame Auto-Repeat,806,9583
2,Legacy BC Frame Auto-Repeat,807,9408
2,Legacy BC Frame Auto-Repeat,808,9602
2,Legacy BC Frame Auto-Repeat,809,9187
2,Legacy BC Frame Auto-Repeat,810,9586
2,Legacy BC Frame Auto-Repeat,811,9235
2,Legacy BC Frame Auto-Repeat,812,9787
2,Legacy BC Frame Auto-Repeat,813,9272
2,Legacy BC Frame Auto-Repeat,814,9182
2,Legacy BC Frame Auto-Repeat,815,9142
2,Legacy BC Frame Auto-Repeat,816,9280
2,Legacy BC Frame Auto-Repeat,817,9205
2,Legacy BC Frame Auto-Repeat,818,9320
2,Legacy BC Frame Auto-Repeat,819,9288
2,Legacy BC Frame Auto-Repeat,820,9502
2,Legacy BC Frame Auto-Repeat,821,9436
2,Legacy BC Frame Auto-Repeat,822,9223
2,Legacy BC Frame Auto-Repeat,823,9190
2,Legacy BC Frame Auto-Repeat,824,10957
2,Legacy BC Frame Auto-Repeat,825,9630
2,Legacy BC Frame Auto-Repeat,826,9608
2,Legacy BC Frame Auto-Repeat,827,9451
2,Legacy BC Frame Auto-Repeat,828,9172
2,Legacy BC Frame Auto-Repeat,829,9647
2,Legacy BC Frame Auto-Repeat,830,9408
2,Legacy BC Frame Auto-Repeat,831,9553
2,Legacy BC Frame Auto-Repeat,832,9860
2,Legacy BC Frame Auto-Repeat,833,9581
2,Legacy BC Frame Auto-Repeat,834,9494
2,Legacy BC Frame Auto-Repeat,835,9368
2,Legacy BC Frame Auto-Repeat,836,9336
2,Legacy BC Frame Auto-Repeat,837,9509
2,Legacy BC Frame Auto-Repeat,838,9507
2,Legacy BC Frame Auto-Repeat,839,20667
2,Legacy BC Frame Auto-Repeat,840,8906
2,Legacy BC Frame Auto-Repeat,841,8121
2,Legacy BC Frame Auto-Repeat,842,8455
2,Legacy BC Frame Auto-Repeat,843,8287
2,Legacy BC Frame Auto-Repeat,844,9350
2,Legacy BC Frame Auto-Repeat,845,9731
2,Legacy BC Frame Auto-Repeat,846,9405
2,Legacy BC Frame Auto-Repeat,847,9309
2,Legacy BC Frame Auto-Repeat,848,9237
2,Legacy BC Frame Auto-Repeat,849,9217
2,Legacy BC Frame Auto-Repeat,850,9104
2,Legacy BC Frame Auto-Repeat,851,9231
2,Legacy BC Frame Auto-Repeat,852,9329
2,Legacy BC Frame Auto-Repeat,853,9136
2,Legacy BC Frame Auto-Repeat,854,9372
2,Legacy BC Frame Auto-Repeat,855,9485
2,Legacy BC Frame Auto-Repeat,856,9315
2,Legacy BC Frame Auto-Repeat,857,9448
2,Legacy BC Frame Auto-Repeat,858,9311
2,Legacy BC Frame Auto-Repeat,859,9282
2,Legacy BC Frame Auto-Repeat,860,9223
2,Legacy BC Frame Auto-Repeat,861,9140
2,Legacy BC Frame Auto-Repeat,862,9430
2,Legacy BC Frame Auto-Repeat,863,9236
2,Legacy BC Frame Auto-Repeat,864,9393
2,Legacy BC Frame Auto-Repeat,865,9250
2,Legacy BC Frame Auto-Repeat,866,9341
2,Legacy BC Frame Auto-Repeat,867,9295
2,Legacy BC Frame Auto-Repeat,868,9232
2,Legacy BC Frame Auto-Repeat,869,9295
2,Legacy BC Frame Auto-Repeat,870,9265
2,Legacy BC Frame Auto-Repeat,871,9841
2,Legacy BC Frame Auto-Repeat,872,9240
2,Legacy BC Frame Auto-Repeat,873,9347
2,Legacy BC Frame Auto-Repeat,874,9189
2,Legacy BC Frame Auto-Repeat,875,9257
2,Legacy BC Frame Auto-Repeat,876,9110
2,Legacy BC Frame Auto-Repeat,877,9149
2,Legacy BC Frame Auto-Repeat,878,9241
2,Legacy BC Frame Auto-Repeat,879,9128
2,Legacy BC Frame Auto-Repeat,880,9244
2,Legacy BC Frame Auto-Repeat,881,9282
2,Legacy BC Frame Auto-Repeat,882,9284
2,Legacy BC Frame Auto-Repeat,883,9362
2,Legacy BC Frame Auto-Repeat,884,9129
2,Legacy BC Frame Auto-Repeat,885,9204
2,Legacy BC Frame Auto-Repeat,886,9563
2,Legacy BC Frame Auto-Repeat,887,9785
2,Legacy BC Frame Auto-Repeat,888,9271
2,Legacy BC Frame Auto-Repeat,889,9210
2,Legacy BC Frame Auto-Repeat,890,9179
2,Legacy BC Frame Auto-Repeat,891,9633
2,Legacy BC Frame Auto-Repeat,892,9567
2,Legacy BC Frame Auto-Repeat,893,9479
2,Legacy BC Frame Auto-Repeat,894,9411
2,Legacy BC Frame Auto-Repeat,895,9067
2,Legacy BC Frame Auto-Repeat,896,9215
2,Legacy BC Frame Auto-Repeat,897,9213
2,Legacy BC Frame Auto-Repeat,898,9821
2,Legacy BC Frame Auto-Repeat,899,9241
2,Legacy BC Frame Auto-Repeat,900,9289
2,Legacy BC Frame Auto-Repeat,901,9131
2,Legacy BC Frame Auto-Repeat,902,9464
2,Legacy BC Frame Auto-Repeat,903,9225
2,Legacy BC Frame Auto-Repeat,904,9284
2,Legacy BC Frame Auto-Repeat,905,67943
2,Legacy BC Frame Auto-Repeat,906,9311
2,Legacy BC Frame Auto-Repeat,907,9280
2,Legacy BC Frame Auto-Repeat,908,9246
2,Legacy BC Frame Auto-Repeat,909,9172
2,Legacy BC Frame Auto-Repeat,910,9244
2,Legacy BC Frame Auto-Repeat,911,9460
2,Legacy BC Frame Auto-Repeat,912,9284
2,Legacy BC Frame Auto-Repeat,913,9386
2,Legacy BC Frame Auto-Repeat,914,9119
2,Legacy BC Frame Auto-Repeat,915,9183
2,Legacy BC Frame Auto-Repeat,916,9726
2,Legacy BC Frame Auto-Repeat,917,9125
2,Legacy BC Frame Auto-Repeat,918,9231
2,Legacy BC Frame Auto-Repeat,919,9256
2,Legacy BC Frame Auto-Repeat,920,9392
2,Legacy BC Frame Auto-Repeat,921,9362
2,Legacy BC Frame Auto-Repeat,922,9087
2,Legacy BC Frame Auto-Repeat,923,9233
2,Legacy BC Frame Auto-Repeat,924,9237
2,Legacy BC Frame Auto-Repeat,925,9146
2,Legacy BC Frame Auto-Repeat,926,9331
2,Legacy BC Frame Auto-Repeat,927,9072
2,Legacy BC Frame Auto-Repeat,928,9107
2,Legacy BC Frame Auto-Repeat,929,9138
2,Legacy BC Frame Auto-Repeat,930,9444
2,Legacy BC Frame Auto-Repeat,931,9240
2,Legacy BC Frame Auto-Repeat,932,9289
2,Legacy BC Frame Auto-Repeat,933,9233
2,Legacy BC Frame Auto-Repeat,934,9571
2,Legacy BC Frame Auto-Repeat,935,9403
2,Legacy BC Frame Auto-Repeat,936,9262
2,Legacy BC Frame Auto-Repeat,937,19693
2,Legacy BC Frame Auto-Repeat,938,12257
2,Legacy BC Frame Auto-Repeat,939,16470
2,Legacy BC Frame Auto-Repeat,940,9672
2,Legacy BC Frame Auto-Repeat,941,8566
2,Legacy BC Frame Auto-Repeat,942,8685
2,Legacy BC Frame Auto-Repeat,943,8126
2,Legacy BC Frame Auto-Repeat,944,8120
2,Legacy BC Frame Auto-Repeat,945,8141
2,Legacy BC Frame Auto-Repeat,946,8075
2,Legacy BC Frame Auto-Repeat,947,8060
2,Legacy BC Frame Auto-Repeat,948,8205
2,Legacy BC Frame Auto-Repeat,949,18431
2,Legacy BC Frame Auto-Repeat,950,10336
2,Legacy BC Frame Auto-Repeat,951,8446
2,Legacy BC Frame Auto-Repeat,952,17462
2,Legacy BC Frame Auto-Repeat,953,9081
2,Legacy BC Frame Auto-Repeat,954,8185
2,Legacy BC Frame Auto-Repeat,955,8094
2,Legacy BC Frame Auto-Repeat,956,8190
2,Legacy BC Frame Auto-Repeat,957,8078
2,Legacy BC Frame Auto-Repeat,958,8184
2,Legacy BC Frame Auto-Repeat,959,8375
2,Legacy BC Frame Auto-Repeat,960,8001
2,Legacy BC Frame Auto-Repeat,961,8139
2,Legacy BC Frame Auto-Repeat,962,8125
2,Legacy BC Frame Auto-Repeat,963,7939
2,Legacy BC Frame Auto-Repeat,964,7995
2,Legacy BC Frame Auto-Repeat,965,8065
2,Legacy BC Frame Auto-Repeat,966,7991
2,Legacy BC Frame Auto-Repeat,967,8062
2,Legacy BC Frame Auto-Repeat,968,8407
2,Legacy BC Frame Auto-Repeat,969,8289
2,Legacy BC Frame Auto-Repeat,970,8409
2,Legacy BC Frame Auto-Repeat,971,8564
2,Legacy BC Frame Auto-Repeat,972,8726
2,Legacy BC Frame Auto-Repeat,973,8165
2,Legacy BC Frame Auto-Repeat,974,8378
2,Legacy BC Frame Auto-Repeat,975,8086
2,Legacy BC Frame Auto-Repeat,976,8089
2,Legacy BC Frame Auto-Repeat,977,8379
2,Legacy BC Frame Auto-Repeat,978,8525
2,Legacy BC Frame Auto-Repeat,979,8279
2,Legacy BC Frame Auto-Repeat,980,7961
2,Legacy BC Frame Auto-Repeat,981,8063
2,Legacy BC Frame Auto-Repeat,982,8031
2,Legacy BC Frame Auto-Repeat,983,8191
2,Legacy BC Frame Auto-Repeat,984,8097
2,Legacy BC Frame Auto-Repeat,985,8037
2,Legacy BC Frame Auto-Repeat,986,8166
2,Legacy BC Frame Auto-Repeat,987,8228
2,Legacy BC Frame Auto-Repeat,988,8289
2,Legacy BC Frame Auto-Repeat,989,8039
2,Legacy BC Frame Auto-Repeat,990,8225
2,Legacy BC Frame Auto-Repeat,991,8131
2,Legacy BC Frame Auto-Repeat,992,8327
2,Legacy BC Frame Auto-Repeat,993,8305
2,Legacy BC Frame Auto-Repeat,994,8451
2,Legacy BC Frame Auto-Repeat,995,8120
2,Legacy BC Frame Auto-Repeat,996,8203
2,Legacy BC Frame Auto-Repeat,997,8177
2,Legacy BC Frame Auto-Repeat,998,11742
2,Legacy BC Frame Auto-Repeat,999,11098
2,Legacy BC Frame Auto-Repeat,1000,8450
3,Legacy BC Frame Time Remaining,1,31452
3,Legacy BC Frame Time Remaining,2,23217
3,Legacy BC Frame Time Remaining,3,10885
3,Legacy BC Frame Time Remaining,4,39963
3,Legacy BC Frame Time Remaining,5,15504
3,Legacy BC Frame Time Remaining,6,15732
3,Legacy BC Frame Time Remaining,7,10538
3,Legacy BC Frame Time Remaining,8,8758
3,Legacy BC Frame Time Remaining,9,8776
3,Legacy BC Frame Time Remaining,10,8168
3,Legacy BC Frame Time Remaining,11,8490
3,Legacy BC Frame Time Remaining,12,8570
3,Legacy BC Frame Time Remaining,13,19342
3,Legacy BC Frame Time Remaining,14,11569
3,Legacy BC Frame Time Remaining,15,8627
3,Legacy BC Frame Time Remaining,16,9169
3,Legacy BC Frame Time Remaining,17,8439
3,Legacy BC Frame Time Remaining,18,8078
3,Legacy BC Frame Time Remaining,19,8757
3,Legacy BC Frame Time Remaining,20,8508
3,Legacy BC Frame Time Remaining,21,8449
3,Legacy BC Frame Time Remaining,22,7927
3,Legacy BC Frame Time Remaining,23,7996
3,Legacy BC Frame Time Remaining,24,7907
3,Legacy BC Frame Time Remaining,25,7903
3,Legacy BC Frame Time Remaining,26,8277
3,Legacy BC Frame Time Remaining,27,7966
3,Legacy BC Frame Time Remaining,28,7949
3,Legacy BC Frame Time Remaining,29,7851
3,Legacy BC Frame Time Remaining,30,13145
3,Legacy BC Frame Time Remaining,31,7958
3,Legacy BC Frame Time Remaining,32,8315
3,Legacy BC Frame Time Remaining,33,7977
3,Legacy BC Frame Time Remaining,34,9583
3,Legacy BC Frame Time Remaining,35,9245
3,Legacy BC Frame Time Remaining,36,8258
3,Legacy BC Frame Time Remaining,37,7915
3,Legacy BC Frame Time Remaining,38,9440
3,Legacy BC Frame Time Remaining,39,8960
3,Legacy BC Frame Time Remaining,40,8029
3,Legacy BC Frame Time Remaining,41,7965
3,Legacy BC Frame Time Remaining,42,7919
3,Legacy BC Frame Time Remaining,43,8073
3,Legacy BC Frame Time Remaining,44,8290
3,Legacy BC Frame Time Remaining,45,9268
3,Legacy BC Frame Time Remaining,46,9028
3,Legacy BC Frame Time Remaining,47,16695
3,Legacy BC Frame Time Remaining,48,9221
3,Legacy BC Frame Time Remaining,49,9118
3,Legacy BC Frame Time Remaining,50,9093
3,Legacy BC Frame Time Remaining,51,11343
3,Legacy BC Frame Time Remaining,52,9128
3,Legacy BC Frame Time Remaining,53,19486
3,Legacy BC Frame Time Remaining,54,11460
3,Legacy BC Frame Time Remaining,55,9358
3,Legacy BC Frame Time Remaining,56,8116
3,Legacy BC Frame Time Remaining,57,8577
3,Legacy BC Frame Time Remaining,58,7981
3,Legacy BC Frame Time Remaining,59,7973
3,Legacy BC Frame Time Remaining,60,8028
3,Legacy BC Frame Time Remaining,61,7933
3,Legacy BC Frame Time Remaining,62,7933
3,Legacy BC Frame Time Remaining,63,7910
3,Legacy BC Frame Time Remaining,64,8271
3,Legacy BC Frame Time Remaining,65,7934
3,Legacy BC Frame Time Remaining,66,7849
3,Legacy BC Frame Time Remaining,67,7981
3,Legacy BC Frame Time Remaining,68,8229
3,Legacy BC Frame Time Remaining,69,8048
3,Legacy BC Frame Time Remaining,70,7903
3,Legacy BC Frame Time Remaining,71,8125
3,Legacy BC Frame Time Remaining,72,7936
3,Legacy BC Frame Time Remaining,73,7903
